tipo,potencia_watts,altura_metros,estado,sensores_luminosidad_lux,sensores_movimiento,sensores_temperatura_c,sensores_humedad_pct,eficiencia_lumens_por_watt,eficiencia_vida_util_restante_pct,registro_fecha_instalacion
Halógena,100,6.4,Fallando,114,True,30.7,72.8,113.22,46.0,2025-06-20
Halógena,150,7.43,Encendida,138,False,29.1,63.8,109.73,59.6,2024-12-22
Incandescente,150,7.65,Encendida,183,False,34.6,74.2,110.37,32.3,2024-04-15
Halógena,50,6.18,Encendida,55,True,30.0,44.2,103.87,41.1,2025-02-05
Led,50,7.74,Apagada,122,True,26.0,78.2,121.8,33.8,2025-04-30
Halógena,75,8.82,Encendida,243,True,33.2,79.1,115.17,45.9,2024-11-21
Halógena,100,7.1,Encendida,152,False,28.4,59.4,91.7,42.7,2024-07-14
Led,150,8.32,Encendida,105,False,20.7,52.8,125.33,73.6,2025-01-19
Halógena,50,6.39,Fallando,209,True,26.0,61.2,98.54,30.5,2023-10-27
Incandescente,75,9.48,Encendida,71,False,24.0,46.7,122.21,66.4,2023-09-22
Led,50,9.22,Apagada,253,True,31.5,56.9,112.86,35.1,2024-11-28
Halógena,75,9.78,Encendida,293,True,33.4,59.4,102.28,41.0,2025-06-17
Halógena,50,8.47,Fallando,70,True,34.3,56.3,124.12,36.1,2024-07-25
Halógena,100,8.57,Encendida,291,True,26.0,61.2,121.77,41.5,2024-04-28
Led,75,7.5,Fallando,278,False,21.5,60.0,123.75,43.1,2024-12-19
Led,75,8.89,Apagada,208,True,27.7,54.4,111.21,60.0,2024-01-26
Incandescente,50,6.83,Fallando,290,False,25.0,79.9,111.98,58.8,2023-07-17
Halógena,75,9.4,Apagada,228,True,30.7,68.2,106.69,57.0,2024-07-15
Led,50,6.79,Encendida,97,False,22.3,59.5,91.78,52.1,2025-06-06
Incandescente,50,9.86,Apagada,285,True,30.8,41.2,100.65,45.6,2023-08-14
Halógena,150,8.19,Fallando,136,False,34.4,42.4,116.26,84.3,2024-06-12
Halógena,150,7.7,Apagada,261,False,31.9,67.6,123.05,78.7,2023-12-27
Led,75,9.19,Apagada,124,True,28.5,53.3,98.91,46.1,2023-06-29
Halógena,50,7.47,Fallando,113,False,26.7,74.0,119.79,59.7,2025-04-06
Led,150,7.95,Apagada,133,False,21.2,60.6,99.05,81.7,2025-02-02
Incandescente,50,9.82,Encendida,142,True,23.9,76.2,112.1,57.0,2025-03-29
Halógena,50,7.73,Encendida,300,True,32.0,45.2,98.77,49.2,2024-09-16
Halógena,150,7.92,Fallando,235,True,28.0,62.2,92.68,39.6,2024-12-04
Halógena,100,8.01,Fallando,134,True,25.8,45.8,111.68,36.4,2025-03-31
Halógena,100,9.23,Encendida,254,False,25.1,60.0,91.86,73.4,2024-09-02
Halógena,150,6.43,Encendida,250,True,23.3,63.5,91.08,85.9,2025-02-10
Halógena,100,8.43,Fallando,124,False,34.0,57.7,118.26,32.2,2023-09-15
Halógena,50,8.32,Apagada,114,False,32.3,71.3,128.02,49.1,2024-02-17
Halógena,100,8.71,Fallando,269,True,23.5,59.3,109.98,39.8,2025-01-24
Led,100,8.38,Apagada,243,False,25.8,46.2,94.06,41.1,2024-07-10
Incandescente,100,6.37,Fallando,118,True,26.5,47.1,120.25,72.4,2024-02-26
Halógena,150,8.8,Apagada,271,False,25.6,62.5,99.19,72.1,2025-01-07
Incandescente,100,6.55,Encendida,138,False,34.8,40.7,96.8,40.9,2024-09-11
Incandescente,50,7.7,Apagada,73,True,30.8,48.8,114.81,33.7,2025-04-25
Halógena,75,8.83,Fallando,143,False,24.6,68.8,129.47,59.3,2024-06-06
Incandescente,75,9.53,Encendida,238,False,27.6,46.4,124.24,86.9,2025-03-14
Halógena,75,8.86,Encendida,244,True,22.9,47.1,124.87,89.4,2025-02-16
Led,50,6.52,Encendida,137,False,31.1,63.1,123.73,54.7,2024-07-11
Halógena,50,8.08,Apagada,158,False,30.6,69.7,104.57,57.7,2025-04-23
Halógena,75,8.25,Fallando,170,True,27.0,77.3,125.76,36.2,2025-06-06
Led,100,6.64,Encendida,121,True,28.6,66.8,98.56,36.7,2024-07-17
Led,75,8.82,Encendida,187,True,21.1,75.2,122.46,88.4,2023-09-29
Halógena,150,8.02,Encendida,91,True,34.3,73.7,92.3,77.5,2025-05-16
Halógena,75,8.28,Apagada,184,True,32.6,45.1,103.53,77.1,2024-11-23
Halógena,100,6.05,Encendida,148,True,26.1,71.2,93.98,59.5,2025-02-03
Incandescente,50,7.97,Apagada,117,False,26.2,71.1,129.84,55.2,2024-11-27
Halógena,75,8.39,Apagada,70,True,32.1,64.0,105.32,76.2,2023-10-08
Halógena,75,7.95,Encendida,139,False,30.4,54.1,102.81,45.1,2024-02-11
Halógena,75,7.47,Apagada,138,False,34.4,52.6,127.83,73.5,2024-07-17
Halógena,50,6.94,Encendida,274,False,23.9,44.4,92.29,44.3,2023-09-11
Incandescente,150,7.0,Fallando,261,True,29.6,40.5,101.67,36.1,2023-09-29
Halógena,50,6.99,Encendida,299,True,33.7,47.6,126.1,88.3,2024-04-09
Led,150,9.05,Apagada,166,False,21.2,75.0,121.28,51.5,2025-02-24
Halógena,150,9.78,Encendida,111,True,33.3,56.8,111.94,58.8,2024-01-16
Led,150,7.41,Apagada,291,False,20.1,47.2,91.09,73.3,2024-03-06
Halógena,50,7.51,Fallando,289,True,30.4,52.2,95.35,89.2,2025-04-15
Halógena,150,7.12,Fallando,104,True,22.7,61.4,103.9,46.3,2025-01-15
Led,100,6.37,Fallando,198,False,28.1,42.4,126.26,78.8,2025-01-18
Led,50,6.02,Fallando,288,True,20.5,52.6,102.04,87.7,2024-01-17
Led,150,8.4,Apagada,243,False,24.7,72.0,114.07,83.5,2023-09-04
Halógena,75,9.55,Fallando,126,False,26.7,65.2,126.14,74.0,2025-06-18
Led,100,9.7,Apagada,191,True,21.3,60.2,95.74,54.1,2025-05-25
Halógena,50,7.77,Apagada,202,False,26.5,63.2,103.85,55.5,2025-06-11
Incandescente,75,9.01,Fallando,184,False,20.6,61.1,120.97,56.7,2025-01-20
Incandescente,75,7.15,Encendida,294,True,22.3,72.1,124.41,83.8,2025-06-06
Incandescente,75,6.38,Encendida,271,False,29.0,75.9,97.49,38.4,2024-05-28
Halógena,75,7.76,Encendida,176,False,21.5,69.6,105.33,39.4,2024-07-04
Incandescente,100,9.96,Fallando,239,False,30.0,71.0,128.89,50.3,2024-06-25
Halógena,75,7.28,Encendida,184,False,24.6,66.6,119.74,67.8,2024-06-18
Halógena,75,6.36,Encendida,222,False,34.9,74.1,96.1,88.8,2024-11-11
Halógena,75,6.84,Encendida,140,True,25.0,51.2,96.53,56.8,2024-12-25
Led,150,6.05,Apagada,116,True,34.4,46.2,91.3,87.5,2024-03-24
Halógena,75,7.5,Apagada,51,True,31.4,71.7,108.76,87.4,2024-12-21
Halógena,50,6.76,Encendida,104,True,24.0,49.5,112.53,44.1,2024-06-13
Halógena,100,6.61,Apagada,108,True,26.4,73.0,103.65,51.9,2025-01-09
Halógena,100,7.74,Encendida,224,False,33.9,49.8,105.46,61.3,2023-11-26
Led,100,8.38,Encendida,278,False,20.2,69.7,105.39,49.8,2025-05-22
Led,75,9.1,Apagada,73,True,23.8,77.7,113.33,72.6,2024-07-02
Halógena,75,7.67,Encendida,248,True,22.1,55.0,96.52,45.5,2024-06-27
Halógena,150,8.02,Apagada,256,False,29.2,69.0,95.78,67.1,2025-03-30
Halógena,75,6.9,Encendida,53,False,32.6,61.9,106.06,37.5,2025-03-30
Halógena,50,7.46,Encendida,180,True,27.4,54.7,116.53,36.9,2023-07-31
Incandescente,150,6.04,Apagada,284,True,28.0,63.1,119.17,68.9,2024-01-17
Incandescente,150,9.74,Apagada,291,True,34.8,75.7,101.62,41.2,2024-09-28
Halógena,75,9.48,Encendida,61,True,33.5,47.7,129.49,82.6,2024-09-22
Halógena,100,6.72,Apagada,249,True,27.1,59.7,102.74,65.0,2023-12-17
Led,150,7.06,Fallando,298,False,23.2,73.7,97.54,34.0,2025-06-01
Led,150,9.65,Apagada,177,True,22.6,67.8,118.09,59.7,2024-01-29
Halógena,150,8.61,Encendida,206,False,26.0,59.5,117.89,34.7,2024-07-25
Halógena,50,9.29,Apagada,215,False,29.5,75.7,110.8,40.2,2025-04-30
Halógena,50,6.48,Encendida,150,True,25.0,68.6,128.24,71.7,2025-05-05
Led,150,9.53,Apagada,254,False,27.8,69.8,129.38,89.8,2025-05-20
Incandescente,100,7.88,Fallando,134,True,25.3,64.5,105.01,48.3,2023-08-06
Led,75,9.94,Encendida,167,True,27.1,43.5,120.56,87.7,2023-10-30
Halógena,100,7.48,Encendida,223,False,31.8,42.4,91.24,39.3,2024-05-04
Halógena,150,9.14,Apagada,174,False,31.0,61.1,109.68,48.7,2025-06-23
Led,100,9.94,Encendida,168,True,32.7,49.7,93.19,46.2,2023-08-20
Incandescente,50,7.18,Encendida,129,False,34.2,51.2,123.27,61.7,2024-09-24
Led,50,7.8,Apagada,142,False,24.4,56.0,103.31,67.4,2024-04-30
Halógena,100,7.13,Encendida,79,False,32.4,49.8,94.63,32.8,2024-02-14
Led,150,7.71,Apagada,174,True,34.6,44.7,115.7,59.6,2023-10-16
Incandescente,75,9.1,Apagada,294,False,34.4,54.6,106.41,66.2,2023-08-30
Incandescente,75,7.22,Encendida,251,False,32.9,73.8,121.3,47.1,2023-09-29
Incandescente,100,8.87,Encendida,111,True,23.3,65.1,96.83,40.9,2023-08-02
Led,100,7.39,Apagada,209,True,32.9,66.1,97.87,77.3,2024-03-10
Halógena,75,6.52,Encendida,158,True,22.3,41.5,106.61,67.2,2024-09-06
Incandescente,75,6.5,Apagada,135,False,27.2,75.2,125.5,80.7,2024-07-25
Halógena,150,7.46,Encendida,106,False,29.0,50.3,92.34,45.0,2023-09-04
Halógena,75,9.92,Encendida,283,True,24.3,64.4,122.45,81.9,2023-07-14
Incandescente,150,7.44,Apagada,121,True,31.0,69.6,102.07,77.1,2023-07-04
Halógena,50,8.08,Encendida,250,False,28.8,57.5,104.24,78.9,2025-03-11
Halógena,50,9.36,Encendida,231,True,24.5,70.7,93.13,82.6,2024-05-26
Halógena,150,9.89,Encendida,134,False,33.9,46.3,104.32,76.6,2024-10-04
Led,75,7.96,Encendida,294,True,22.3,78.4,114.73,37.4,2024-04-25
Halógena,75,9.56,Encendida,186,True,26.9,54.2,96.82,60.4,2024-01-02
Led,100,7.57,Encendida,175,True,31.0,68.7,94.73,68.1,2024-08-14
Halógena,100,8.9,Apagada,270,False,23.1,45.5,123.98,41.0,2023-10-19
Incandescente,50,7.62,Fallando,160,True,22.9,68.3,119.43,84.4,2024-12-21
Halógena,150,8.3,Encendida,198,True,20.7,55.2,123.09,47.8,2024-10-05
Incandescente,75,6.73,Encendida,173,False,20.1,63.4,108.11,47.3,2024-02-19
Incandescente,50,6.57,Encendida,265,False,24.6,44.2,96.33,33.8,2025-02-28
Halógena,75,6.18,Encendida,257,True,22.3,49.2,107.0,61.5,2025-05-07
Halógena,100,8.77,Fallando,299,False,25.6,56.4,104.1,56.9,2024-08-13
Led,50,7.93,Fallando,287,False,25.5,59.2,102.76,62.6,2024-06-14
Incandescente,75,7.35,Fallando,181,True,28.1,74.9,114.4,46.0,2025-03-02
Halógena,50,7.09,Fallando,243,True,24.8,66.9,102.41,33.0,2023-11-27
Led,50,9.33,Encendida,294,False,24.9,41.2,96.23,33.1,2025-03-03
Halógena,75,7.95,Encendida,286,True,32.2,55.0,115.68,35.6,2023-08-10
Halógena,150,7.31,Encendida,214,True,27.6,49.4,95.9,35.5,2023-10-18
Halógena,50,6.17,Apagada,297,True,29.2,40.3,104.81,80.0,2024-04-22
Incandescente,75,7.83,Encendida,274,True,26.2,58.2,104.9,54.4,2024-02-26
Incandescente,100,6.57,Apagada,65,False,32.2,77.4,90.97,62.2,2025-01-30
Incandescente,50,8.35,Encendida,213,True,29.5,47.3,91.51,38.1,2024-10-01
Incandescente,50,7.51,Encendida,269,True,29.9,71.4,93.94,64.1,2023-07-11
Led,75,7.03,Encendida,224,False,27.2,74.7,112.62,45.2,2024-01-21
Halógena,50,7.5,Apagada,167,False,26.6,64.0,110.35,84.1,2024-01-13
Halógena,50,8.57,Fallando,124,False,30.7,58.2,115.14,45.3,2024-12-29
Led,50,9.33,Fallando,251,False,32.9,65.2,112.34,43.5,2024-10-23
Halógena,75,6.24,Apagada,125,True,27.0,47.1,115.45,74.6,2025-05-05
Halógena,100,6.26,Encendida,243,True,20.4,64.3,102.68,50.7,2024-11-20
Led,50,8.8,Apagada,59,True,32.1,62.0,100.08,37.3,2024-11-26
Incandescente,100,9.88,Apagada,57,False,30.1,51.4,105.37,65.7,2023-09-30
Incandescente,100,9.26,Apagada,203,True,31.6,50.7,108.63,83.8,2024-04-24
Incandescente,75,8.62,Apagada,168,True,27.9,64.5,91.53,88.6,2024-07-02
Halógena,150,7.07,Encendida,149,True,30.8,79.4,99.83,48.0,2024-03-28
Halógena,150,8.31,Encendida,80,False,31.4,52.5,104.31,61.3,2023-12-02
Incandescente,150,8.31,Encendida,260,True,29.0,55.7,102.5,34.1,2024-07-03
Halógena,100,8.96,Apagada,204,True,26.9,62.1,105.35,56.1,2023-08-08
Incandescente,150,6.54,Apagada,173,False,29.7,50.2,104.97,69.0,2023-07-05
Halógena,50,9.4,Encendida,87,True,20.1,45.8,128.03,56.1,2024-03-10
Halógena,150,6.48,Apagada,211,True,33.6,71.8,109.42,47.5,2025-01-11
Halógena,100,7.45,Apagada,252,True,26.3,70.9,93.46,67.5,2023-12-04
Halógena,75,7.57,Encendida,195,True,22.2,73.0,126.81,58.2,2023-08-19
Halógena,50,9.41,Apagada,163,True,33.2,40.2,109.15,67.6,2025-06-22
Incandescente,50,8.23,Encendida,292,True,34.5,44.3,94.95,57.5,2024-11-04
Incandescente,50,6.42,Fallando,117,True,26.3,71.7,99.38,82.6,2024-11-16
Incandescente,75,7.14,Encendida,152,False,23.1,65.0,101.33,50.0,2025-01-21
Led,75,6.6,Apagada,54,True,25.4,44.8,123.65,53.5,2024-08-19
Incandescente,50,6.38,Encendida,180,False,22.1,69.5,90.53,52.7,2024-01-03
Halógena,50,8.57,Encendida,188,True,28.3,66.9,108.87,64.7,2024-12-25
Incandescente,150,8.6,Apagada,173,False,20.9,50.7,117.43,74.5,2024-07-23
Halógena,150,9.74,Apagada,300,False,25.1,49.6,117.87,43.9,2024-09-03
Incandescente,50,9.56,Apagada,247,False,32.4,60.0,98.28,84.3,2024-10-29
Halógena,150,9.55,Encendida,182,False,31.1,54.0,93.93,38.4,2024-11-09
Incandescente,75,6.74,Fallando,208,True,26.2,68.2,95.97,44.1,2024-06-28
Halógena,100,7.52,Encendida,294,True,25.0,73.7,99.64,76.6,2024-12-08
Halógena,50,8.57,Encendida,152,False,32.1,75.3,98.46,35.5,2023-09-23
Led,50,9.39,Encendida,125,True,34.4,69.2,122.58,82.2,2024-06-01
Incandescente,50,7.72,Encendida,191,True,34.4,43.5,122.54,36.3,2025-01-18
Halógena,150,7.69,Fallando,216,False,29.3,69.9,109.08,46.4,2025-01-25
Incandescente,100,8.35,Encendida,125,True,30.6,46.9,110.67,30.3,2025-05-29
Halógena,150,8.94,Apagada,71,True,23.7,66.4,103.59,36.1,2024-12-20
Halógena,150,6.82,Apagada,296,True,31.0,61.8,110.81,37.6,2025-06-04
Halógena,50,6.25,Apagada,99,False,31.7,42.3,102.01,70.6,2023-12-01
Incandescente,150,6.87,Fallando,150,False,22.1,63.4,103.26,32.9,2023-09-20
Led,50,6.36,Apagada,280,True,34.8,54.5,127.59,65.5,2024-10-25
Incandescente,150,9.41,Encendida,283,True,22.6,46.0,120.44,49.1,2025-02-25
Led,75,8.43,Encendida,222,True,33.9,43.2,100.91,72.8,2023-08-29
Halógena,50,7.48,Encendida,184,True,22.5,73.7,102.44,69.2,2024-03-04
Led,50,9.61,Fallando,200,True,34.9,47.6,98.19,62.9,2023-10-04
Halógena,150,9.66,Encendida,258,True,20.9,42.8,118.53,32.3,2023-11-17
Incandescente,50,8.7,Encendida,69,False,25.7,55.5,113.0,50.2,2023-12-13
Halógena,75,6.54,Apagada,242,True,21.8,76.0,126.43,85.7,2024-09-19
Halógena,150,8.05,Encendida,191,False,33.6,57.6,110.43,64.5,2025-01-06
Halógena,75,7.03,Encendida,275,False,25.9,43.9,107.25,55.6,2024-09-21
Incandescente,150,9.67,Encendida,252,False,25.3,64.7,107.55,35.9,2024-01-17
Incandescente,150,9.6,Apagada,153,True,33.9,65.2,93.43,81.8,2023-08-06
Incandescente,150,7.87,Encendida,56,False,29.5,63.9,110.07,58.5,2024-10-18
Halógena,75,6.3,Encendida,65,True,23.5,44.4,114.09,77.8,2024-04-15
Halógena,100,8.25,Apagada,135,False,28.9,77.8,98.07,83.0,2023-07-15
Halógena,150,6.9,Encendida,274,False,27.0,78.4,122.06,44.6,2023-06-30
Led,50,6.84,Fallando,88,True,34.0,51.4,103.58,49.5,2024-10-07
Halógena,75,7.81,Apagada,288,False,32.3,49.4,117.84,52.0,2023-07-11
Halógena,150,8.04,Fallando,98,True,27.5,52.5,105.4,86.1,2024-05-12
Halógena,75,6.63,Encendida,249,False,23.1,78.1,121.17,41.5,2023-06-27
Incandescente,150,7.9,Apagada,194,True,31.6,70.9,94.77,88.7,2024-08-29
Led,100,8.05,Encendida,50,False,22.3,50.7,94.73,47.2,2024-08-20
Led,150,9.98,Encendida,92,True,20.5,45.3,114.96,45.1,2024-08-04
Incandescente,100,9.12,Encendida,248,True,34.8,47.4,114.84,46.9,2023-08-03
Led,75,7.95,Encendida,287,True,26.1,60.5,91.28,33.2,2024-05-08
Incandescente,150,7.09,Fallando,81,False,28.1,59.6,109.34,71.2,2024-12-14
Halógena,100,6.41,Encendida,166,False,26.9,45.0,91.51,74.9,2024-06-21
Halógena,75,7.42,Apagada,284,False,34.6,58.4,102.86,58.8,2025-02-12
Halógena,50,6.24,Encendida,198,False,30.6,58.1,127.05,72.7,2025-01-12
Led,75,9.11,Fallando,225,True,21.0,77.1,118.44,80.2,2025-06-12
Halógena,75,9.53,Encendida,61,True,28.2,71.7,123.01,89.8,2025-01-10
Halógena,75,8.3,Encendida,190,False,31.8,59.1,129.41,75.6,2024-04-06
Halógena,100,9.04,Apagada,123,True,28.6,53.6,100.59,49.8,2023-11-26
Halógena,50,8.02,Apagada,59,False,21.7,55.2,103.33,79.4,2024-01-25
Halógena,75,7.84,Encendida,52,True,25.1,53.7,101.62,32.5,2024-12-26
Halógena,150,9.76,Encendida,180,False,23.9,76.2,112.25,72.9,2023-09-04
Halógena,75,8.18,Apagada,161,False,20.6,56.3,106.11,83.1,2023-12-30
Halógena,50,8.59,Apagada,127,True,23.5,68.7,97.23,84.0,2024-07-03
Led,150,8.12,Apagada,253,True,34.0,79.2,127.12,73.5,2024-05-24
Led,100,7.88,Encendida,139,False,29.1,51.7,119.72,83.9,2025-06-11
Incandescente,75,7.39,Encendida,293,True,21.8,78.3,99.48,72.8,2024-12-17
Incandescente,75,9.85,Fallando,260,False,29.1,57.2,101.65,80.3,2024-10-22
Halógena,100,7.47,Apagada,98,False,24.2,45.4,129.27,67.2,2025-03-31
Halógena,75,8.11,Encendida,105,True,29.5,72.2,120.21,75.4,2025-03-12
Led,50,9.05,Apagada,170,False,24.4,43.9,90.7,70.5,2025-02-26
Halógena,100,7.61,Fallando,273,False,26.7,62.7,95.79,89.8,2024-07-13
Halógena,50,7.28,Apagada,247,False,34.0,66.1,101.87,35.8,2024-08-04
Halógena,50,7.58,Encendida,244,False,21.0,78.2,123.02,78.8,2024-05-05
Incandescente,50,7.78,Apagada,153,True,20.4,57.6,103.68,69.0,2025-06-08
Incandescente,150,7.09,Encendida,136,False,29.3,63.5,100.51,65.3,2023-09-22
Halógena,50,7.69,Fallando,166,True,32.0,42.2,126.01,34.6,2024-06-04
Incandescente,150,6.13,Encendida,127,True,21.4,44.2,99.78,57.9,2025-04-17
Incandescente,50,7.79,Apagada,159,True,27.7,70.1,112.92,32.0,2024-01-16
Halógena,50,9.12,Apagada,118,False,30.3,50.5,101.37,36.7,2025-02-07
Led,150,8.42,Apagada,172,False,34.6,59.1,95.28,85.5,2024-01-01
Halógena,50,6.01,Apagada,183,False,22.2,79.8,121.02,79.2,2023-12-19
Led,100,8.17,Encendida,52,True,28.6,72.3,94.87,88.3,2025-02-02
Halógena,150,8.08,Apagada,213,True,26.4,78.5,118.14,46.9,2024-11-25
Incandescente,100,8.83,Apagada,288,False,23.0,42.4,103.28,49.5,2024-01-21
Halógena,75,6.59,Apagada,268,True,34.5,70.6,101.03,63.2,2024-10-08
Halógena,100,6.99,Fallando,176,True,21.5,74.1,118.87,50.6,2024-10-16
Halógena,100,8.77,Encendida,74,False,30.5,48.5,94.82,85.5,2024-05-28
Led,100,6.56,Encendida,146,True,22.5,60.2,95.24,78.6,2023-12-03
Halógena,100,9.74,Apagada,84,False,33.3,73.2,94.85,59.3,2025-02-19
Led,150,6.98,Apagada,122,True,24.4,78.6,118.81,54.1,2023-12-31
Incandescente,50,9.9,Encendida,250,True,24.8,40.4,119.28,87.8,2024-09-08
Led,100,7.41,Apagada,147,False,20.1,58.4,118.22,37.1,2025-06-04
Incandescente,50,6.78,Encendida,103,True,27.3,48.7,115.2,87.6,2024-07-28
Halógena,75,6.69,Fallando,127,False,21.6,67.2,123.78,40.8,2024-09-30
Halógena,100,6.45,Encendida,261,False,30.1,61.3,114.24,53.2,2023-07-02
Halógena,150,6.76,Apagada,150,False,34.2,52.8,119.36,72.9,2023-08-11
Halógena,100,7.34,Apagada,131,False,26.5,76.5,113.16,39.4,2025-06-19
Halógena,150,8.62,Fallando,211,False,32.8,42.0,101.0,58.7,2024-07-14
Halógena,100,8.98,Encendida,285,True,32.5,69.8,101.5,72.0,2025-06-25
Halógena,50,6.5,Apagada,86,True,30.6,68.3,116.56,58.7,2024-08-27
Incandescente,150,9.8,Encendida,285,False,23.3,43.2,123.23,65.3,2025-03-31
Halógena,150,6.61,Encendida,192,True,33.9,72.2,104.31,47.3,2023-10-30
Led,100,8.7,Encendida,252,True,23.1,76.7,111.05,78.9,2023-10-02
Led,50,8.31,Apagada,175,False,21.4,79.3,123.76,62.9,2023-07-16
Led,100,8.76,Apagada,198,True,30.9,62.0,128.67,62.9,2024-02-01
Led,100,6.96,Encendida,231,True,26.7,49.1,104.45,53.0,2023-09-06
Halógena,100,7.86,Encendida,178,True,28.4,46.4,110.38,67.6,2025-02-09
Incandescente,150,9.08,Encendida,141,False,21.9,69.8,96.3,53.2,2024-09-15
Incandescente,100,6.81,Apagada,150,True,30.9,49.1,105.56,52.3,2025-04-11
Halógena,150,8.36,Fallando,108,True,33.1,47.0,106.14,67.1,2024-05-03
Led,75,8.22,Encendida,121,True,34.1,47.3,103.03,74.9,2024-03-29
Led,150,9.78,Encendida,67,False,31.7,60.0,111.84,65.7,2025-03-14
Halógena,150,9.1,Encendida,77,True,27.0,66.7,118.64,84.3,2024-12-12
Halógena,150,6.27,Apagada,281,True,29.1,71.6,110.58,58.5,2024-01-08
Halógena,75,7.67,Fallando,151,False,21.4,51.2,118.73,37.7,2025-05-11
Halógena,100,6.85,Apagada,253,True,30.1,69.0,98.7,39.7,2024-05-11
Halógena,75,8.62,Encendida,174,True,25.9,56.6,97.99,86.9,2023-10-08
Halógena,50,7.53,Fallando,264,False,30.6,48.8,107.55,86.4,2023-07-20
Halógena,100,8.15,Fallando,207,False,30.7,71.6,111.72,36.7,2024-12-23
Halógena,75,7.63,Encendida,121,True,28.2,75.3,127.67,58.4,2023-12-06
Halógena,75,7.4,Apagada,278,False,28.9,56.9,97.07,55.9,2024-04-18
Led,50,9.1,Encendida,218,True,34.5,75.5,125.42,66.0,2023-09-10
Halógena,100,6.64,Encendida,265,True,27.0,41.9,90.12,63.8,2024-11-07
Halógena,50,6.63,Fallando,233,False,25.5,44.0,121.19,41.9,2024-01-24
Incandescente,100,7.38,Apagada,210,True,26.4,62.4,98.7,71.8,2023-12-22
Halógena,150,7.18,Encendida,160,False,25.7,77.1,104.87,79.7,2024-10-06
Halógena,150,6.3,Encendida,264,False,22.2,69.5,122.99,54.4,2025-03-23
Led,150,9.49,Encendida,174,False,33.3,68.3,128.79,80.1,2024-02-03
Halógena,75,7.14,Encendida,197,True,24.3,68.7,110.76,88.0,2024-11-19
Halógena,100,9.05,Apagada,116,True,28.0,60.1,114.75,80.2,2024-09-10
Incandescente,50,9.98,Apagada,203,False,31.7,73.4,111.34,69.9,2025-02-04
Halógena,150,9.92,Apagada,223,True,21.8,54.5,100.55,53.2,2025-03-29
Led,100,8.89,Encendida,150,False,28.7,69.9,96.59,51.6,2024-06-08
Halógena,100,7.93,Apagada,280,True,20.2,72.9,97.7,80.7,2023-11-08
Halógena,75,8.5,Apagada,127,True,25.4,78.5,121.68,43.8,2024-09-23
Led,150,9.02,Apagada,61,True,20.9,52.4,97.99,76.2,2023-08-02
Halógena,150,7.51,Encendida,201,False,28.8,65.2,112.05,78.5,2023-07-19
Halógena,75,9.23,Apagada,102,False,22.5,45.7,115.88,49.0,2025-06-09
Incandescente,75,6.49,Apagada,89,True,22.0,55.7,112.71,37.7,2025-02-22
Incandescente,100,6.09,Apagada,81,True,22.6,60.3,116.58,54.0,2023-09-19
Led,150,9.3,Apagada,170,False,22.7,60.2,116.44,39.0,2024-02-29
Halógena,75,7.33,Encendida,170,True,20.8,46.9,102.63,47.0,2024-02-26
Halógena,50,6.87,Encendida,152,False,29.3,52.3,104.03,84.4,2023-08-21
Halógena,75,6.81,Encendida,114,False,25.1,70.7,112.15,53.5,2024-01-03
Incandescente,75,6.74,Encendida,75,False,32.0,49.3,98.49,60.3,2024-04-05
Incandescente,75,8.13,Encendida,70,False,27.9,48.8,110.09,41.8,2024-02-23
Incandescente,100,6.65,Apagada,101,False,32.3,60.3,94.1,88.2,2025-03-18
Halógena,50,9.41,Fallando,143,True,28.2,65.0,122.63,50.7,2025-01-02
Led,50,6.91,Encendida,54,False,28.0,52.0,120.24,80.7,2023-09-09
Led,100,7.38,Encendida,87,True,29.3,67.0,109.15,80.8,2024-05-06
Halógena,150,9.25,Encendida,113,False,27.6,64.1,105.55,81.9,2023-12-02
Led,50,8.68,Fallando,183,False,31.7,67.4,107.17,52.0,2023-11-06
Led,100,7.15,Apagada,201,False,26.1,69.0,129.6,65.7,2024-12-23
Halógena,75,8.85,Encendida,229,True,22.6,73.0,95.2,40.1,2025-01-30
Incandescente,75,8.19,Encendida,116,True,31.1,59.4,91.79,67.6,2024-07-30
Halógena,75,7.14,Encendida,214,False,24.9,43.7,116.78,88.8,2025-03-07
Halógena,50,7.33,Encendida,297,True,22.3,55.8,94.86,34.1,2023-07-03
Led,150,9.8,Encendida,230,False,29.8,45.9,111.2,82.7,2024-11-20
Led,50,7.31,Encendida,84,True,33.6,48.4,108.43,56.5,2024-08-27
Halógena,150,9.19,Encendida,127,True,31.0,71.5,107.42,55.2,2024-11-22
Halógena,75,6.19,Encendida,50,False,26.2,48.8,96.45,43.5,2024-01-17
Led,50,8.31,Fallando,163,True,30.4,71.8,91.04,89.1,2024-11-19
Incandescente,150,9.73,Encendida,284,True,31.4,68.0,109.07,75.0,2025-01-18
Incandescente,100,9.34,Fallando,211,False,20.7,44.7,118.14,64.1,2024-03-30
Halógena,50,8.91,Encendida,216,False,20.5,61.9,100.59,56.6,2024-12-13
Incandescente,100,8.29,Encendida,201,False,29.6,68.6,114.73,40.7,2023-07-11
Halógena,50,8.3,Encendida,174,True,29.3,69.3,124.3,87.8,2024-09-27
Halógena,75,6.76,Encendida,284,False,25.3,43.3,108.62,84.1,2025-04-08
Incandescente,75,6.69,Fallando,168,False,20.8,76.5,102.76,78.5,2025-06-07
